OBJECTID,SiteName,data_set,site,station,Buffer,Veg_Type,Origin_Year,Origin_Source,General_Source,PreBackfill_Source,Backfill_Required,Backfill_Method,PostBackfill_Source,Moisture_Reg,Moisture_Source,Pct_of_Larch,NSRNAME,NRNAME,Soil_Type_1,LUF_NAME,HUC_8,BASIN,CWCS_Class,CWCS_Extent,GWA_NAME,FEATURE_TY,YEAR,ORIG_FID,Veg_Moist_preBkfSrs,Combined,Combined2,Combined_ChgByCWCS,UplandGene,Fire_Year,UID,Shape_Length,Shape_Area
77,BG_15_24,BG,15,24,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,41887645,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31236093,62.24237752,140.9891467
78,BG_15_24,BG,15,24,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,41887645,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31236096,286.4627992,3324.506536
79,BG_15_24,BG,15,24,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Swamp,ALP,Green Area,,0,41887648,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31236108,56.01085761,122.3524572
80,BG_15_24,BG,15,24,50,Black spruce MixCD,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41912224,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31432438,166.2429227,1459.029007
81,BG_15_24,BG,15,24,50,Black spruce MixCD,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41912225,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31432455,21.37094531,16.54850463
82,BG_15_24,BG,15,24,50,Black spruce MixCD,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,41912234,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31432546,84.35294846,274.172369
83,BG_15_24,BG,15,24,50,Black spruce MixCD,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Swamp,ALP,Green Area,,0,41912250,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31432664,93.90650002,524.2977559
84,BG_15_24,BG,15,24,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,PIPELINES,,52476742,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36563462,106.7044027,315.4006096
85,BG_15_24,BG,15,24,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,PIPELINES,,52476745,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36563466,161.6025784,749.0923977
86,BG_15_24,BG,15,24,50,Black spruce MixCD,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,PIPELINES,,52478066,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36567134,28.30367694,22.65270178
87,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42542519,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896374,16.6201025,12.27948305
88,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42542525,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896416,78.13521324,294.0137898
89,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42542525,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896423,71.79391376,176.205
90,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42542539,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896549,15.58835331,10.44815507
91,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42542539,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896556,74.58446536,236.6175717
92,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42542539,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31896561,316.759702,6613.883469
93,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,PIPELINES,,52493783,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,36451744,74.17447649,211.2135
94,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,PIPELINES,,52493784,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,36451749,33.18423238,59.19459697
95,BG_15_26,BG,15,26,50,Tamarack,1950,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,PIPELINES,,52493784,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,36451751,84.17624066,238.3002544
96,BG_15_27,BG,15,27,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42530957,Grass/Herb::w::AVIE,GraminoidWetland,Marsh,Marsh,Decid,0,31768376,165.4065119,1091.54399
97,BG_15_27,BG,15,27,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42530980,Grass/Herb::w::AVIE,GraminoidWetland,ShrubbyBog,ShrubbyBog,Decid,0,31768659,108.4590417,773.9265032
98,BG_15_27,BG,15,27,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Open Water,ALP,Green Area,,0,42531115,Grass/Herb::w::AVIE,GraminoidWetland,Marsh,Marsh,Decid,0,31769960,30.47696778,37.12488007
99,BG_15_27,BG,15,27,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Open Water,ALP,Green Area,,0,42531116,Grass/Herb::w::AVIE,GraminoidWetland,Marsh,Marsh,Decid,0,31769977,73.37305417,111.4201857
100,BG_15_27,BG,15,27,50,Jack pine,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42532236,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31781686,89.86887187,404.7569985
101,BG_15_27,BG,15,27,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,9,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42541695,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31885960,71.22937903,248.7465658
102,BG_15_27,BG,15,27,50,Water,NA,ABMI,AVIE,AVIE,None,None,None,Water,Vegetation,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Open Water,ALP,Green Area,,0,42545457,Water::Water::AVIE,Water,Water,Water,Decid,0,31926690,97.0953659,288.3973996
103,BG_15_27,BG,15,27,50,Water,NA,ABMI,AVIE,Hydro,None,None,None,Water,Hydro,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Open Water,ALP,Green Area,,0,42545878,Water::Water::Hydro,Water,Water,Water,Decid,0,31929610,146.5445213,1076.589589
104,BG_15_27,BG,15,27,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,52726922,Grass/Herb::w::AVIE,GraminoidWetland,GraminoidFen,GraminoidFen,Decid,0,36486856,322.9204732,3819.385913
105,BG_15_28,BG,15,28,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42530981,Grass/Herb::w::AVIE,GraminoidWetland,ShrubbyBog,ShrubbyBog,Decid,0,31768666,106.2377542,716.0525738
106,BG_15_28,BG,15,28,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42530983,Grass/Herb::w::AVIE,GraminoidWetland,ShrubbyBog,ShrubbyBog,Decid,0,31768688,106.2725633,547.6530983
107,BG_15_28,BG,15,28,50,Grass/Herb,NA,ABMI,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42531012,Grass/Herb::w::AVIE,GraminoidWetland,GraminoidFen,GraminoidFen,Decid,0,31769047,179.0920704,1203.88549
108,BG_15_28,BG,15,28,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42541829,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31887188,207.9756653,1546.370598
109,BG_15_28,BG,15,28,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42541851,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31887415,120.8107429,756.8488644
110,BG_15_28,BG,15,28,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Bog,ALP,Green Area,,0,42541854,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31887432,49.31306489,129.2811415
111,BG_15_28,BG,15,28,50,Tamarack,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,10,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42541867,Tamarack::w::AVIE,TreedFen-Larch,TreedFen-Larch,TreedFen-Larch,Decid,0,31887543,202.2627607,1861.826262
112,BG_15_28,BG,15,28,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42544504,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918092,160.0230268,1090.302991
113,BG_15_29,BG,15,29,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42521601,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31649014,114.7141947,744.9566004
114,BG_15_29,BG,15,29,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42533324,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31793828,157.3704093,1095.320451
115,BG_15_29,BG,15,29,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42536777,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31836761,51.78891558,156.1141999
116,BG_15_29,BG,15,29,50,Jack pine MixWet,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42536855,Jack pine MixWet::m::AVIE,Pine,Pine,Pine,Decid,0,31837390,17.91164718,14.21736956
117,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42544505,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918103,151.58974,30.35533666
118,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42544505,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918109,288.1416442,4434.151106
119,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42544519,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918350,16.69851434,10.60197372
120,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,42544519,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918356,16.30474165,3.038682446
121,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,PIPELINES,,52493886,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,36452120,204.8864883,1251.258594
122,BG_15_29,BG,15,29,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,PIPELINES,,52493889,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,36452137,48.55652601,112.0736771
123,BG_15_3,BG,15,3,50,Black spruce,1860,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41882292,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31196730,262.6388482,2419.16424
124,BG_15_3,BG,15,3,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41958974,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31914239,365.3729822,2577.032354
125,BG_15_3,BG,15,3,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41958974,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31914245,141.3411744,604.1220834
126,BG_15_3,BG,15,3,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959029,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31914697,146.8725487,999.7729654
127,BG_15_3,BG,15,3,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,52480047,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,36572128,156.3184052,429.4622857
128,BG_15_3,BG,15,3,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,PRE-LOW-IMPACT-SEISMIC,,52480055,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,36572147,14.57523165,10.21862958
129,BG_15_3,BG,15,3,50,Black spruce,1860,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,52723204,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36608206,124.1179767,811.7152381
130,BG_15_30,BG,15,30,50,Jack pine MixCD,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42535704,Jack pine MixCD::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31824754,160.0769483,1495.966877
131,BG_15_30,BG,15,30,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,42544508,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31918173,329.5932563,5862.049748
132,BG_15_30,BG,15,30,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,PIPELINES,,52493887,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,36452128,132.3178074,493.9232953
133,BG_15_31,BG,15,31,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,3,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41915381,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,31460035,120.6419926,454.8922046
134,BG_15_31,BG,15,31,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41933446,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31644007,312.5755496,5177.588211
135,BG_15_31,BG,15,31,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41934211,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31651353,130.3969823,876.4563672
136,BG_15_31,BG,15,31,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959064,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915065,212.7011151,986.5432148
137,BG_15_31,BG,15,31,50,Black spruce MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,3,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52723670,Black spruce MixCD::w::AVIE,TreedBog-BSpr,TreedFen-Larch,TreedFen-Larch,Decid,0,36611289,90.64727835,356.1826122
138,BG_15_32,BG,15,32,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959062,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915052,24.08997205,14.40059498
139,BG_15_32,BG,15,32,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,52723933,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,36613901,314.9228533,7838.037235
140,BG_15_33,BG,15,33,50,Black spruce,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41884561,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31213245,229.4042322,2236.434468
141,BG_15_33,BG,15,33,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41888040,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31238662,250.854844,2259.037577
142,BG_15_33,BG,15,33,50,Black spruce,1920,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41889278,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31246578,46.42955605,110.2757722
143,BG_15_33,BG,15,33,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41894600,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31285407,2.907151733,0.358704675
144,BG_15_33,BG,15,33,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41959066,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31915082,234.0287505,3245.507846
145,BG_15_33,BG,15,33,50,Trembling aspen,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,41959213,Trembling aspen::m::AVIE,Decid,Decid,Decid,Decid,0,31917092,5.498822639,1.311172175
146,BG_15_34,BG,15,34,50,Black spruce,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,Fen,ALP,Green Area,,0,52723250,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,36608492,314.1592654,7853.981634
147,BG_15_35,BG,15,35,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41893616,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31277763,53.37225513,132.1814445
148,BG_15_35,BG,15,35,50,Black spruce,1930,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41894570,Black spruce::w::AVIE,TreedBog-BSpr,TreedBog-BSpr,TreedBog-BSpr,Decid,0,31285118,56.97185246,176.3324974
149,BG_15_35,BG,15,35,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41933158,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31641397,28.03685019,39.73291259
150,BG_15_35,BG,15,35,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,41933192,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31641668,242.8405876,2244.502947
151,BG_15_35,BG,15,35,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41933435,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31643932,27.69953243,46.37151114
152,BG_15_35,BG,15,35,50,Jack pine,1940,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41933453,Jack pine::m::AVIE,Pine,Pine,Pine,Decid,0,31644088,90.87295485,370.0309001
153,BG_15_35,BG,15,35,50,Tamarack MixDC,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,5,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,,,Green Area,,0,41957639,Tamarack MixDC::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31898847,13.72108896,7.010866053
154,BG_15_35,BG,15,35,50,Tamarack MixDC,1900,AVIE_Origin,AVIE,AVIE,None,None,None,w,AVIE,5,Central Mixedwood,Boreal,,Lower Athabasca,12010201,BEAVER,Fen,ALP,Green Area,,0,41957644,Tamarack MixDC::w::AVIE,TreedFen-Mixedwood,TreedFen-Mixedwood,TreedFen-Mixedwood,Decid,0,31898880,125.5885154,689.4715488
155,BG_15_35,BG,15,35,50,Trembling aspen MixCD,1930,AVIE_Origin,AVIE,AVIE,None,None,None,m,AVIE,0,Central Mixedwood,Boreal,,Lower Athabasca,17050301,ATHABASCA,,,Green Area,,0,41960188,Trembling aspen MixCD::m::AVIE,Mixedwood,Mixedwood,Mixedwood,Decid,0,31927289,113.0529851,749.7136467
